latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
9.27057,26.4846,332.52,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.31,4.81,D
9.28225,26.37072,335.72,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.08,4.64,D
9.28296,26.37511,335.38,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.83,4.64,D
9.29419,23.69884,341.12,0.46,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.15,5.64,D
9.29457,23.69942,342.62,0.46,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.18,5.21,D
9.2971,24.66677,339.72,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.07,4.53,D
9.29774,24.2354,335.45,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.08,2.61,D
9.29854,23.69806,336.93,0.46,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.59,4.56,D
9.29892,23.69865,335.56,0.46,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.36,4.33,D
9.30312,26.70735,343.44,0.47,0.39,2025-10-31,1123,N,VIIRS,n,2.0NRT,304.16,26.07,D
9.30413,24.22234,333.73,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.5,4.72,D
9.30476,23.70637,333.5,0.46,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.84,2.52,D
9.30674,26.70675,341.39,0.47,0.39,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.22,4.26,D
9.30711,24.67638,335.96,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,298,4.45,D
9.31036,26.70616,333.85,0.47,0.39,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.41,4.26,D
9.3134,24.2007,330.39,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.7,2.43,D
9.31364,24.69024,338.18,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.65,4.95,D
9.31398,26.70555,335.45,0.47,0.39,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.37,5.59,D
9.31828,26.70916,333.22,0.46,0.39,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.01,6.32,D
9.32161,24.22336,344.25,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.32,4.87,D
9.32191,24.09785,333.42,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.83,3.39,D
9.32375,24.13427,330.07,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.42,2.22,D
9.32515,24.21878,344.84,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.13,6.26,D
9.32581,24.22266,341.35,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.25,6.26,D
9.32766,24.5319,336.76,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.03,3.86,D
9.32934,24.53188,331.38,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.46,3.1,D
9.32935,24.21807,337.32,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.17,6.26,D
9.33087,24.12495,335.01,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.47,2.07,D
9.34264,24.14315,329.76,0.43,0.46,2025-10-31,1123,N,VIIRS,l,2.0NRT,300.24,3.76,D
9.34825,24.07305,329.84,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.21,2.57,D
9.35016,25.00621,334.11,0.38,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.23,2.17,D
9.35206,24.04364,349,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.46,6.51,D
9.35492,24.04334,347.43,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.54,9.61,D
9.35631,24.04295,336.5,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.47,7.11,D
9.35693,25.47742,339.77,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.63,4.12,D
9.36081,25.47678,347.61,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.3,16.87,D
9.36469,25.47614,344.99,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.62,16.87,D
9.3658,24.38196,343.1,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.7,5.47,D
9.36995,24.38127,340.1,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.56,5.14,D
9.37015,28.06387,335.07,0.41,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,295.79,5.67,D
9.3717,26.55711,336.95,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,305.69,8.05,D
9.3724,26.56138,334.09,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.08,6.2,D
9.37395,26.54795,330.22,0.47,0.4,2025-10-31,1123,N,VIIRS,l,2.0NRT,305.08,2.92,D
9.37411,24.38058,338.91,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.84,5.14,D
9.37472,26.41472,343.43,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.11,8,D
9.37535,26.5565,334.25,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.89,6.33,D
9.37543,26.41906,339.84,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.07,6.3,D
9.37605,26.56078,346.86,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,306.58,17.42,D
9.37703,24.82057,347.34,0.39,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.32,5.12,D
9.37741,24.8199,346.99,0.39,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.11,4.57,D
9.37759,26.54734,343.03,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.59,2.92,D
9.37899,26.5559,335.24,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,304.62,6.33,D
9.37969,26.56017,347.15,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.35,17.42,D
9.37981,26.42279,333.68,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.17,6.3,D
9.37988,24.46519,336.03,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.54,2.26,D
9.38052,24.1651,343.08,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.55,5.98,D
9.38101,24.165,349.02,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.21,5.78,D
9.38148,24.49973,330.07,0.41,0.45,2025-10-31,1123,N,VIIRS,l,2.0NRT,301.62,5.31,D
9.38194,26.55102,340.26,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.21,5.77,D
9.38264,26.55529,349.36,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.5,5.77,D
9.38277,26.41785,330.77,0.48,0.4,2025-10-31,1123,N,VIIRS,l,2.0NRT,303.11,3.37,D
9.38474,24.1644,347.85,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.36,5.98,D
9.38704,24.12763,343.37,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.47,7.51,D
9.39556,27.66824,332.43,0.42,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.61,2.42,D
9.40637,26.40054,331.16,0.48,0.4,2025-10-31,1123,N,VIIRS,l,2.0NRT,302.84,5.51,D
9.40777,26.40925,332.03,0.48,0.4,2025-10-31,1123,N,VIIRS,l,2.0NRT,303.48,5.05,D
9.40848,26.4136,346.35,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,303,4.15,D
9.40899,25.47656,334.56,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.38,6.53,D
9.40917,26.41794,335.38,0.48,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.03,4.15,D
9.40987,26.42227,331,0.48,0.4,2025-10-31,1123,N,VIIRS,l,2.0NRT,303.59,5.31,D
9.41106,21.86045,328.96,0.61,0.54,2025-10-31,1123,N,VIIRS,n,2.0NRT,294.46,5.12,D
9.41152,21.85777,330.25,0.61,0.54,2025-10-31,1123,N,VIIRS,n,2.0NRT,295,6.13,D
9.41204,25.47101,333.8,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.65,8.18,D
9.41286,25.47589,347.02,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.06,8.18,D
9.41449,25.48564,341.76,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.67,9.63,D
9.41491,24.42041,346.28,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.34,6.96,D
9.415,24.62343,349.46,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.48,6.22,D
9.41623,24.41985,349.98,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.03,22.09,D
9.41837,25.48499,339.2,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.54,9.63,D
9.41843,24.41594,344.49,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,305.68,19.66,D
9.41848,24.61908,337.3,0.4,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.33,2.7,D
9.41905,24.41969,348,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.47,19.66,D
9.41914,27.22296,330.25,0.44,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.5,3.19,D
9.41918,25.48986,333.45,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.64,7.51,D
9.41972,24.41539,342.06,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,306.09,22.09,D
9.41999,24.14246,338.12,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.01,4.7,D
9.42037,24.41914,341.12,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.37,22.09,D
9.42096,24.70865,350.31,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.63,5.08,D
9.42257,24.41523,332.21,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.34,19.66,D
9.42319,24.41899,356.41,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,305.42,19.66,D
9.42382,24.42275,343.12,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.45,11.49,D
9.42386,24.4147,334.71,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.9,17.95,D
9.42451,24.41845,345.06,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,311.27,17.95,D
9.42516,24.42221,348.46,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.78,37.63,D
9.42801,24.41401,341.07,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.86,17.95,D
9.42866,24.41777,347.17,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.39,17.95,D
9.42895,25.45299,339.62,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.69,3.54,D
9.43344,24.42082,350.35,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.54,7.8,D
9.43623,24.6499,331.95,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.16,6.16,D
9.43727,24.63095,345.18,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.26,9.12,D
9.4397,24.64556,344.7,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.47,7,D
9.44074,24.62661,344.01,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.79,9.12,D
9.44386,24.74566,335.34,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.84,2.77,D
9.44481,24.10962,331.74,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.25,3.86,D
9.44714,24.54927,333.87,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.05,2.51,D
9.44927,24.08454,333.26,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.21,4.63,D
9.44991,24.16545,330.35,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.78,2.86,D
9.44994,24.0885,351.6,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.36,4.63,D
9.45123,24.17323,341.51,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.69,6.85,D
9.45544,24.17252,341.25,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.48,6.85,D
9.45965,24.29917,341.26,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.96,7.21,D
9.46726,24.24257,334.08,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.74,4.37,D
9.46749,26.52477,340.67,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,307.83,25.32,D
9.46799,24.29772,342.45,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.6,6.36,D
9.47114,26.52417,342,0.47,0.4,2025-10-31,1123,N,VIIRS,n,2.0NRT,304.16,5,D
9.47184,26.52845,331.06,0.47,0.4,2025-10-31,1123,N,VIIRS,l,2.0NRT,304.22,2.87,D
9.47641,24.39802,332.25,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.92,2.05,D
9.47832,24.65713,336.57,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.13,4.05,D
9.48015,24.26799,335.55,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.8,3.25,D
9.48056,24.44757,337.67,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.68,4.53,D
9.48067,24.16817,333.85,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.65,5.17,D
9.48141,23.84287,333.71,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.48,2.71,D
9.48239,24.65645,342.85,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.73,7.17,D
9.48242,24.30699,340.63,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.03,5.51,D
9.48626,24.27879,351.26,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.49,8.03,D
9.48641,23.84622,341.47,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.21,5.29,D
9.48658,24.30627,340.86,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.54,5.51,D
9.48722,24.31009,340.51,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.31,11.99,D
9.49718,24.29272,336.42,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.55,3.79,D
9.49918,25.36759,337.85,0.54,0.42,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.35,6.16,D
9.49929,24.24875,330.69,0.42,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.22,2.36,D
9.50326,24.30346,341.61,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.03,5.59,D
9.5075,23.91791,340.1,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.15,4.1,D
9.50778,24.32214,336.91,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.22,14.76,D
9.50819,23.92195,338.12,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.79,4.1,D
9.50898,24.3378,343,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.89,5.58,D
9.51042,24.33732,344.82,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.23,8.85,D
9.5106,24.32185,356.18,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,306.07,15.78,D
9.51174,24.3449,330.55,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.58,3.11,D
9.51193,24.32142,355.31,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,305.56,14.76,D
9.5124,24.34868,333.71,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.05,3.11,D
9.51246,23.92124,330.33,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.19,4.1,D
9.51259,24.32522,333.72,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.9,14.76,D
9.51315,23.92525,333.68,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.52,5.56,D
9.5138,21.8335,334.09,0.61,0.54,2025-10-31,1123,N,VIIRS,n,2.0NRT,295.64,6.01,D
9.51399,23.90436,338.73,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.35,5.18,D
9.51468,23.90841,339.1,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.69,7.23,D
9.51476,24.32112,346.96,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.85,15.78,D
9.51503,24.34846,336.7,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.22,7.63,D
9.51539,24.32493,333.36,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.34,15.78,D
9.51655,24.34796,337.01,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.98,3.11,D
9.51688,27.63684,335.15,0.42,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.72,3.07,D
9.51729,24.33633,334.62,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.82,6.37,D
9.51732,24.46431,343.77,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.32,5.51,D
9.51757,23.89955,347.55,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.77,5.18,D
9.51824,27.63653,334.95,0.42,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.87,3.9,D
9.51857,24.47178,331.43,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.32,4.43,D
9.51872,24.33587,334.51,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.51,2.79,D
9.51886,24.99904,343.83,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.55,39.28,D
9.51971,25.00426,349.6,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,305.3,39.28,D
9.52075,25.00141,352.54,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,308.66,39.9,D
9.52165,25.00662,337.21,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.51,39.9,D
9.52254,23.90285,348.25,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.63,4.94,D
9.52284,24.99835,335.09,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.5,6.2,D
9.52323,23.90692,331.87,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.4,7.16,D
9.52369,25.00357,338.31,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.78,6.2,D
9.52473,25.00072,340.83,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.42,14.81,D
9.52529,24.29958,351.58,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.95,8.27,D
9.52612,23.89802,339.63,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.9,4.94,D
9.52616,24.35412,335.25,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.04,3.02,D
9.52681,23.90208,330.24,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.13,4.94,D
9.52767,25.00287,330.69,0.57,0.43,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.62,6.2,D
9.52811,24.43904,330.29,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.36,2.58,D
9.53034,24.2791,350.27,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.55,10.96,D
9.53115,28.51217,348.18,0.4,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.97,7.83,D
9.53159,24.03357,331.8,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.83,2.19,D
9.53452,28.51164,330.05,0.4,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.58,2.14,D
9.53535,23.90055,356.53,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.73,21.27,D
9.53656,23.93378,336.33,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.69,3.04,D
9.54061,24.21366,330.19,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.24,3.79,D
9.54072,27.68793,347.79,0.42,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.68,8.87,D
9.5448,24.21295,340.15,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.82,3.79,D
9.54565,24.03937,340.65,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.07,4.65,D
9.54637,24.12056,340.07,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.91,5.15,D
9.54986,27.67861,341.67,0.42,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.48,5.67,D
9.54991,24.11586,341.81,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.52,7.68,D
9.55074,28.68262,331.58,0.4,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.4,2.65,D
9.55108,23.82667,354.32,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.98,9.73,D
9.55116,23.96838,334.57,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.06,4.34,D
9.55129,28.6862,345.39,0.4,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.15,2.65,D
9.55142,24.17582,332.22,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.75,2.21,D
9.55332,27.67806,344.96,0.42,0.38,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.3,5.67,D
9.55465,28.68567,336.89,0.4,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.53,3.15,D
9.55499,24.01716,338.69,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.78,5.87,D
9.55584,24.4767,333.84,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.34,2.25,D
9.56311,23.94597,330.96,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.09,0.91,D
9.56315,24.32058,343.61,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,305.42,28.64,D
9.56338,24.88929,332.21,0.39,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.91,3.42,D
9.56416,28.68048,347.89,0.4,0.37,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.44,9.22,D
9.56451,23.95398,344.64,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.61,5.14,D
9.56628,24.28858,367,0.42,0.45,2025-10-31,1123,N,VIIRS,h,2.0NRT,300.26,10.46,D
9.56693,24.29241,342.19,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,296.22,10.46,D
9.56876,23.95321,344.44,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.43,9.56,D
9.56946,23.95721,333.38,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.38,6.76,D
9.56967,23.83184,339.25,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.95,5.82,D
9.57022,24.88088,346.75,0.39,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.7,7.63,D
9.57044,24.28784,331.77,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.2,2.38,D
9.5708,24.76009,339.93,0.39,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,302.85,3.79,D
9.57109,24.29167,330.26,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.5,2.38,D
9.57161,23.94443,333.94,0.44,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.51,3.34,D
9.5746,24.28713,335.91,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.65,2.38,D
9.57683,24.27496,330.98,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.76,2.9,D
9.57895,24.43833,353.05,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.97,5.88,D
9.58146,24.60131,352.39,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,304.02,14.32,D
9.58393,24.31693,349.61,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.24,14.03,D
9.584,24.41812,335.31,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.09,6.05,D
9.58459,23.86708,345.37,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,303.09,9.33,D
9.58528,24.42564,349.22,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.19,4.15,D
9.58592,24.42941,342.03,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.98,4.15,D
9.58656,24.43317,333.74,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.49,6.65,D
9.58896,24.245,338.1,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.72,3.84,D
9.59005,24.42873,340.26,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.82,4.15,D
9.59259,24.39348,346.47,0.41,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.38,5.2,D
9.5928,24.56931,367,0.4,0.45,2025-10-31,1123,N,VIIRS,h,2.0NRT,302.23,7.57,D
9.59433,24.60288,335.61,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.29,1.76,D
9.59495,24.60653,341.98,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.08,6.08,D
9.59689,24.56861,336.22,0.4,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.67,7.57,D
9.598,24.34977,330.44,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,297.91,2.17,D
9.59813,23.86891,347.56,0.45,0.47,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.17,5.87,D
9.59841,24.60221,340.69,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.53,3.46,D
9.59903,24.60586,338.16,0.4,0.44,2025-10-31,1123,N,VIIRS,n,2.0NRT,301.31,7.09,D
9.59924,24.2036,337.32,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.77,3.7,D
9.59938,24.20351,338.17,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.65,3.96,D
9.59956,24.23128,340.2,0.42,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,298.58,3.01,D
9.59988,24.20746,339.5,0.43,0.46,2025-10-31,1123,N,VIIRS,n,2.0NRT,300.31,3.7,D
9.59989,24.23113,343.59,0.42,0.45,2025-10-31,1123,N,VIIRS,n,2.0NRT,299.45,6.29,D
